,eventyr,sætning,kategori,årstal
4754,grantraeet,"Og Manden fortalte om »Klumpe-Dumpe der faldt ned af Trapperne og kom dog i Høisædet og fik Prindsessen.«
Og Børnene klappede i Hænderne og raabte: »fortæl!",Ikke-relevante segmenter,1839
4755,grantraeet,"fortæl!«
de vilde ogsaa have »Ivede-Avede«, men de fik kun den om »Klumpe-Dumpe.«
Grantræet stod ganske stille og tankefuld, aldrig havde Fuglene ude i Skoven fortalt Sligt.",Ikke-relevante segmenter,1839
4756,grantraeet,"»
Klumpe-Dumpe faldt ned af Trapperne og fik dog Prindsessen!",Ikke-relevante segmenter,1839
4757,grantraeet,"Ja, ja, saaledes gaaer det til i Verden!«
tænkte Grantræet og troede at det var virkeligt, fordi det var saadan en net Mand, som fortalte.",Ikke-relevante segmenter,1839
4758,grantraeet,"»
Ja, ja!",Ikke-relevante segmenter,1839
4759,grantraeet,hvem kan vide!,Ikke-relevante segmenter,1839
4760,grantraeet,"maaskee falder jeg ogsaa ned af Trapperne og faaer en Prindsesse!«
Og det glædede sig til næste Dag at blive klædt paa med Lys og Legetøi, Guld og Frugter.",Ikke-relevante segmenter,1839
4761,grantraeet,"»Imorgen vil jeg ikke ryste!«
tænkte det.",Ikke-relevante segmenter,1839
4762,grantraeet,"»
Jeg vil ret fornøie mig i al min Herlighed.",Ikke-relevante segmenter,1839
4763,grantraeet,"Imorgen skal jeg igjen høre Historien om »Klumpe-Dumpe« og maaskee den med om »Ivede-Avede«.«
Og Træet stod stille og tankefuld den hele Nat.",Ikke-relevante segmenter,1839
4764,grantraeet,Om Morgenen kom Karl og Pige ind.,Ikke-relevante segmenter,1839
4765,grantraeet,"»Nu begynder Stadsen igjen!«
tænkte Træet, men de slæbte det ud af Stuen, op ad Trappen, ind paa Loftet, og her, i en mørk Krog, hvor ingen Dag skinnede, stillede de det hen.",Ikke-relevante segmenter,1839
4766,grantraeet,"»
Hvad skal det betyde!«
tænkte Træet.",Ikke-relevante segmenter,1839
4767,grantraeet,"»
Hvad mon jeg her skal bestille?",Ikke-relevante segmenter,1839
4768,grantraeet,"Hvad mon jeg her skal faae at høre?«
Og det hældede sig op til Muren og stod og tænkte og tænkte.",Ikke-relevante segmenter,1839
4769,grantraeet,"– –
Og god Tid havde det, thi der gik Dage og Nætter; Ingen kom herop, og da der endelig kom Nogen, saa var det for at stille nogle store Kasser hen i Krogen; Træet stod ganske skjult, man skulde troe, at det var reent glemt.",Ikke-relevante segmenter,1839
4770,grantraeet,"»Nu er det Vinter derude!«
tænkte Træet.",Ikke-relevante segmenter,1839
4771,grantraeet,"»
Jorden er haard og dækket med Snee, Menneskene kunne ikke plante mig; derfor skal jeg nok her staae i Læ til Foraaret!",Ikke-relevante segmenter,1839
4772,grantraeet,hvor det er velbetænkt!,Ikke-relevante segmenter,1839
4773,grantraeet,hvor dog Menneskene ere gode!,Ikke-relevante segmenter,1839
4774,grantraeet,"–
Var her kun ikke saa mørkt og saa skrækkeligt eensomt!",Ikke-relevante segmenter,1839
4775,grantraeet,"–
Ikke engang en lille Hare!",Ikke-relevante segmenter,1839
4776,grantraeet,"–
Det var dog saa artigt der ude i Skoven, naar Sneen laae, og Haren sprang forbi; ja, selv da den sprang hen over mig, men det holdt jeg ikke af den Gang.",Ikke-relevante segmenter,1839
4777,grantraeet,"Her oppe er dog skrækkeligt eensomt!«
»Pi, pi!«
sagde en lille Muus i det samme og smuttede frem; og saa kom der nok en lille.",Ikke-relevante segmenter,1839
4778,grantraeet,De snusede til Grantræet og smuttede mellem Grenene paa det.,Ikke-relevante segmenter,1839
4779,grantraeet,"»Det er en gruelig Kulde!«
sagde de smaa Muus.",Ikke-relevante segmenter,1839
4780,grantraeet,"»
Ellers er her velsignet at være!",Ikke-relevante segmenter,1839
4781,grantraeet,"Ikkesandt, du gamle Grantræ?«
»Jeg er slet ikke gammel!«
sagde Grantræet, »der ere mange, der ere meget ældre end jeg!«
»Hvor kommer Du fra?«
spurgte Musene, »og hvad veed du?«
De vare nu saa grueligt nysgjerrige.",Ikke-relevante segmenter,1839
4782,grantraeet,"»
Fortæl os dog om det deiligste Sted paa Jorden!",Ikke-relevante segmenter,1839
4783,grantraeet,Har Du været der?,Ikke-relevante segmenter,1839
4784,grantraeet,"Har Du været i Spisekammeret, hvor der ligger Oste paa Hylderne og hænger Skinker under Loftet, hvor man dandser paa Tællelys, og gaaer mager ind og kommer feed ud!«
»Det kjender jeg ikke!«
sagde Træet, »men Skoven kjender jeg, hvor Solen skinner, og hvor Fuglene synge!«
og saa fortalte det Alt fra sin Ungdom, og de smaa Muus havde aldrig før hørt saadant noget, og de hørte saadan efter og sagde: »nei, hvor Du har seet meget!",Ikke-relevante segmenter,1839
4785,grantraeet,"hvor Du har været lykkelig!«
»Jeg!«
sagde Grantræet og tænkte over, hvad det selv fortalte; »ja, det var, i Grunden, ganske morsomme Tider!« –
men saa fortalte det om Juleaften, da det var pyntet med Kager og Lys.",Ikke-relevante segmenter,1839
4786,grantraeet,"»O!«
sagde de smaa Muus, »hvor Du har været lykkelig, du gamle Grantræ!«
»Jeg er slet ikke gammel!«
sagde Træet, »det er jo i denne Vinter, jeg er kommet fra Skoven!",Ikke-relevante segmenter,1839
4787,grantraeet,"jeg er i min allerbedste Alder, jeg er bare sat i Væxten!«
»Hvor Du fortæller deiligt!«
sagde de smaa Muus, og næste Nat kom de med fire andre Smaa-Muus, der skulde høre Træet fortælle, og jo mere det fortalte, desto tydeligere huskede det selv Alt og syntes: »det var dog ganske morsomme Tider!",Ikke-relevante segmenter,1839
4788,grantraeet,"men de kan komme, de kan komme!",Ikke-relevante segmenter,1839
4789,grantraeet,"Klumpe-Dumpe faldt ned af Trapperne og fik dog Prindsessen, maaskee jeg kan ogsaa faae en Prindsesse,« og saa tænkte Grantræet paa saadant et lille nydeligt Birketræ, der voxte ude i Skoven, det var for Grantræet en virkelig deilig Prindsesse.",Ikke-relevante segmenter,1839
4790,grantraeet,"»Hvem er Klumpe-Dumpe?«
spurgte de smaa Muus.",Ikke-relevante segmenter,1839
4791,grantraeet,"Og saa fortalte Grantræet hele Eventyret, det kunde huske hvert evige Ord; og de smaa Muus vare færdige ved at springe op i Toppen paa Træet af bare Fornøielse.",Ikke-relevante segmenter,1839
4792,grantraeet,"Næste Nat kom der mange flere Muus, og om Søndagen endogsaa to Rotter; men de sagde, at Historien var ikke morsom, og det bedrøvede de smaa Muus, thi nu syntes de ogsaa mindre om den.",Ikke-relevante segmenter,1839
4793,grantraeet,"»Kan De kun den ene Historie?«
spurgte Rotterne.",Ikke-relevante segmenter,1839
4794,grantraeet,"»Kun den ene!«
svarede Træet, »den hørte jeg min lykkeligste Aften, men den Gang tænkte jeg ikke paa, hvor lykkelig jeg var!«
»Det er en overmaade daarlig Historie!",Ikke-relevante segmenter,1839
4795,grantraeet,kan De ingen med Flesk og Tællelys?,Fattigdom,1839
4796,grantraeet,"Ingen Spisekammer-Historier?«
»Nei!«
sagde Træet.",Ikke-relevante segmenter,1839
4797,grantraeet,"»Ja, saa skal De have Tak!«
svarede Rotterne og gik ind til deres.",Ikke-relevante segmenter,1839
4798,grantraeet,"De smaa Muus bleve tilsidst ogsaa borte, og da sukkede Træet: »Det var dog ganske rart, da de sad omkring mig de vævre Smaa-Muus og hørte, hvad jeg fortalte!",Ikke-relevante segmenter,1839
4799,grantraeet,Nu er ogsaa det forbi!,Ikke-relevante segmenter,1839
4800,grantraeet,"–
men jeg skal huske at fornøie mig, naar jeg nu tages frem igjen!«
Men naar skete det?",Ikke-relevante segmenter,1839
4801,grantraeet,"–
Jo!",Ikke-relevante segmenter,1839
4802,grantraeet,"det var en Morgenstund, da kom der Folk og rumsterede paa Loftet; Kasserne bleve flyttede, Træet blev trukket frem; de kastede det rigtignok lidt haardt mod Gulvet, men strax slæbte en Karl det hen imod Trappen, hvor Dagen skinnede.",Ikke-relevante segmenter,1839
4803,grantraeet,"»Nu begynder Livet igjen!«
tænkte Træet; det følte den friske Luft, den første Solstraale, – og nu var det ude i Gaarden.",Ikke-relevante segmenter,1839
4804,grantraeet,"Alt gik saa gesvindt, Træet glemte reent at see paa sig selv, der var saa meget at see rundtom.",Ikke-relevante segmenter,1839
4805,grantraeet,"Gaarden stødte op til en Have, og Alt blomstrede derinde; Roserne hang saa friske og duftende ud over det lille Rækværk, Lindetræerne blomstrede, og Svalerne fløi om og sagde »qvirre-virre-vit, min Mand er kommet!«
men det var ikke Grantræet, de meente.",Ikke-relevante segmenter,1839
4806,grantraeet,"»Nu skal jeg leve!«
jublede det og bredte sine Grene vidt ud; ak, de vare alle visne og gule; det var i Krogen mellem Ukrud og Nælder, at det laae.",Ikke-relevante segmenter,1839
4807,grantraeet,Guldpapirs-Stjernen sad endnu oppe i Toppen og glimrede i det klare Solskin.,Ikke-relevante segmenter,1839
4808,grantraeet,"I Gaarden selv legede et Par af de lystige Børn, der ved Juletid havde dandset om Træet og været saa glade ved det.",Ikke-relevante segmenter,1839
4809,grantraeet,Een af de Mindste foer hen og rev Guldstjernen af.,Ikke-relevante segmenter,1839
4810,grantraeet,"»See, hvad der sidder endnu paa det ækle, gamle Juletræ!«
sagde han og trampede paa Grenene, saa de knagede under hans Støvler.",Ikke-relevante segmenter,1839
4811,grantraeet,"Og Træet saae paa al den Blomster-Pragt og Friskhed i Haven, det saae paa sig selv, og det ønskede, at det var blevet i sin mørke Krog paa Loftet; det tænkte paa sin friske Ungdom i Skoven, paa den lystige Juleaften og paa de smaa Muus, der saa glade havde hørt paa Historien om Klumpe-Dumpe.",Ikke-relevante segmenter,1839
4812,grantraeet,»Forbi!,Ikke-relevante segmenter,1839
4813,grantraeet,"forbi!«
sagde det stakkels Træ.",Ikke-relevante segmenter,1839
4814,grantraeet,"»
Havde jeg dog glædet mig, da jeg kunde!",Ikke-relevante segmenter,1839
4815,grantraeet,forbi!,Ikke-relevante segmenter,1839
4816,grantraeet,"forbi!«
Og Tjenestekarlen kom og hug Træet i smaa Stykker, et heelt Bundt laae der; deiligt blussede det op under den store Bryggerkjædel; og det sukkede saa dybt, hvert Suk var som et lille Skud; derfor løbe Børnene, som legede, ind og satte sig foran Ilden, saae ind i den og raabte: »pif!",Ikke-relevante segmenter,1839
4817,grantraeet,"paf!«
men ved hvert Knald, der var et dybt Suk, tænkte Træet paa en Sommerdag i Skoven, en Vinternat derude, naar Stjernerne skinnede; det tænkte paa Juleaften og Klumpe-Dumpe, det eneste Eventyr, det havde hørt og vidste at fortælle –, og saa var Træet brændt ud.",Ikke-relevante segmenter,1839
4818,grantraeet,"Drengene legede i Gaarden, og den Mindste havde paa Brystet Guldstjernen, som Træet havde baaret sin lykkeligste Aften; nu var den forbi, og Træet var forbi og Historien med; forbi, forbi, og det blive alle Historier!",Ikke-relevante segmenter,1839
4819,gudfaders-billedbog,"Gudfader kunde fortælle Historier, saa mange og saa lange, han kunde klippe Billeder og tegne Billeder, og naar det var mod Juul, tog han frem en Skrivebog med rene hvide Blade, paa disse klinede han Billeder, tagne ud af Bøger og Aviser, havde han nu ikke nok til hvad han vilde fortælle, saa tegnede han dem selv.",Ikke-relevante segmenter,1868
4820,gudfaders-billedbog,"Jeg fik, da jeg var lille, flere saadanne Billedbøger, men den deiligste af dem alle var dog den fra »«, og det stod bemærket paa det forreste Blad.",Ikke-relevante segmenter,1868
4821,gudfaders-billedbog,"»Den Bog maa rigtig forvares vel!«
sagde Fader og Moder; »den tør kun komme frem ved Stads-Leilighed!«
Paa Bindet havde dog Gudfader skrevet:
Deiligst var det naar Gudfader selv viste Bogen frem, læste Versene og det andet Skrevne, og saa fortalte dertil Saameget; da blev Historien just en rigtig Historie.",Ikke-relevante segmenter,1868
4822,gudfaders-billedbog,"Der var paa det første Blad et Billed klippet ud af »«, hvor man saae Kjøbenhavn med Rundetaarn og Frue-Kirke, tilvenstre var klinet et Billede, der forestillede en gammel Lygte, paa den stod skrevet: »Tran«, tilhøire var en Candelaber – paa den stod skrevet: »Gas«.",Ikke-relevante segmenter,1868
4823,gudfaders-billedbog,"»See det er Placaten!«
sagde Gudfader; »det er Indgangen til Historien, Du skal faae.",Ikke-relevante segmenter,1868
4824,gudfaders-billedbog,"Den kunde ogsaa være givet som en heel Comedie, naar man kunde have givet den: »Tran og Gas eller Kjøbenhavns Liv og Levnet«.",Ikke-relevante segmenter,1868
4825,gudfaders-billedbog,Det er en meget god Titel!,Ikke-relevante segmenter,1868
4826,gudfaders-billedbog,"Nederst paa Bladet sees endnu et lille Billede; det er ikke saa let at forstaae, derfor skal jeg forklare Dig det!",Ikke-relevante segmenter,1868
4827,gudfaders-billedbog,Det er en .,Ikke-relevante segmenter,1868
4828,gudfaders-billedbog,"Han skulde først komme ved Bogens Slutning, men han er løbet forud for at sige, at hverken Indgangen, Inderdelen eller Udgangen duer; han kunde have gjort det bedre, dersom han kunde have gjort det.",Ikke-relevante segmenter,1868
4829,gudfaders-billedbog,"Helhesten, skal jeg sige Dig, staaer om Dagen tøiret i Avisen, han gaaer paa Spalter, som de kalde det, men om Aftenen slipper han ud og stiller sig udenfor Poetens Dør og vrinsker, at Manden derinde skal døe strax, men han døer dog ikke, er der rigtigt Liv i ham.",Ikke-relevante segmenter,1868
4830,gudfaders-billedbog,"Helhesten er næsten altid en stakkels Fyr, der ikke kan finde Rede i sig selv, ikke finde Levebrød, og maa have Luft og Føde af at gaae omkring og vrinske.",Fattigdom,1868
4831,gudfaders-billedbog,"Han synes, er jeg forvisset, slet ikke om Gudfaders Billedbog, men derfor kan den dog nok være det Papir værd, den er skrevet paa.",Ikke-relevante segmenter,1868
4832,gudfaders-billedbog,"See, det er det første Blad i Bogen, det er Placaten!«
Det var netop den sidste Aften, de gamle Tranlygter vare tændte; Byen havde faaet Gas og den straalede, saa at de gamle Lygter ligesom bleve reent borte i det.",Ikke-relevante segmenter,1868
4833,gudfaders-billedbog,"»Jeg var selv paa Gaden den Aften!«
sagde Gudfader.",Ikke-relevante segmenter,1868
4834,gudfaders-billedbog,"»
Folk gik op og ned for at see paa den nye og den gamle Belysning.",Ikke-relevante segmenter,1868
4835,gudfaders-billedbog,"Der var mange Mennesker og dobbelt saa mange Been, som Hoveder.",Ikke-relevante segmenter,1868
4836,gudfaders-billedbog,"Vægterne stode saa sørgmodige, de vidste ikke naar de skulde afskediges, ligesom Tranlygterne; disse selv tænkte saa langt tilbage – de turde jo ikke tænke frem.",Fattigdom,1868
4837,gudfaders-billedbog,De huskede saa Meget fra de stille Aftener og de mørke Nætter.,Ikke-relevante segmenter,1868
4838,gudfaders-billedbog,"Jeg støttede mig op til en Lygtepæl,« sagde Gudfader; »det spruttede i Tran og Væge, jeg hørte hvad Lygten sagde og det skal Du ogsaa faae at høre!«
»Vi have gjort hvad vi kunde!«
sagde Lygten.",Ikke-relevante segmenter,1868
4839,gudfaders-billedbog,"»
Vi have været vor Tid nok, lyst til Glæde og til Bedrøvelse; vi have oplevet mange Mærkeligheder; vi have, saa at sige, været Kjøbenhavns Nat-Øine.",Ikke-relevante segmenter,1868
4840,gudfaders-billedbog,Lad nu kun nye Blus løse os af og overtage Embedet!,Ikke-relevante segmenter,1868
4841,gudfaders-billedbog,"Men hvor mange Aaringer skulle de lyse og til hvad skulle de lyse, det vil vise sig!",Ikke-relevante segmenter,1868
4842,gudfaders-billedbog,"De skinne jo nok lidt stærkere, end vi Gamle, men det er da ingen Sag, naar man er støbt som Gas-Candelaber og har saadanne Forbindelser som de have, den Ene hælder i den Anden!",Ikke-relevante segmenter,1868
4843,gudfaders-billedbog,De have Rør til alle Kanter og kunne hente Kræfter i Byen og udenfor Byen!,Ikke-relevante segmenter,1868
4844,gudfaders-billedbog,Men hver af os Tranlygter lyser af hvad man selv har i sig og ikke ved Familieskab.,Ikke-relevante segmenter,1868
4845,gudfaders-billedbog,"Vi og vore Forfædre have lyst for Kjøbenhavn fra uendelig gammel Tid, langt tilbage.",Ikke-relevante segmenter,1868
4846,gudfaders-billedbog,"Men da det nu er den sidste Aften vi lyse og staae, saa at sige, i andet Geled her i Gaden med Eder, I skinnende Kammerater, saa ville vi ikke mule og misunde, nei langtfra,  være glade og godmodige.",Ikke-relevante segmenter,1868
4847,gudfaders-billedbog,"Vi ere de gamle Skildvagter, som afløses af nystøbte Drabanter i bedre Uniform end vor.",Ikke-relevante segmenter,1868
4848,gudfaders-billedbog,"Vi ville fortælle Eder, hvad vor Slægt, heelt op til Tiptippe-tip-Oldemoer-Lygte har seet og oplevet: hele Kjøbenhavns Historie.",Ikke-relevante segmenter,1868
4849,gudfaders-billedbog,"Gid I og Eders Efterkommere, indtil den sidste Gas-Candelaber, maa opleve og kunne fortælle ligesaa mærkelige Ting, som vi, naar I engang faae Afsked, og det faae I!",Ikke-relevante segmenter,1868
4850,gudfaders-billedbog,Det maae I være forberedte paa.,Ikke-relevante segmenter,1868
4851,gudfaders-billedbog,Menneskene finde nok paa en stærkere Belysning end Gas.,Ikke-relevante segmenter,1868
4852,gudfaders-billedbog,"Jeg har hørt en Student sige, at man ymtede om at de vilde komme til at brænde Søvand!«
det spruttede i Vægen, da Lygten sagde disse Ord; det var som den allerede havde Vand i sig!",Ikke-relevante segmenter,1868
4853,gudfaders-billedbog,"Gudfader hørte nøie efter, tænkte over og fandt, at det var en udmærket Idee af de gamle Lygter, i denne Overgangs-Aften fra Tran til Gas at fortælle og fremvise hele Kjøbenhavns Historie.",Ikke-relevante segmenter,1868
4854,gudfaders-billedbog,"»
En god Idee maa man ikke slippe,« sagde Gudfader, »jeg tog den strax, gik hjem og lavede denne Billedbog til Dig, den gaaer endnu længere tilbage i Tiden end Lygterne kunde.",Ikke-relevante segmenter,1868
